GROUND,15,405,15,387,0
GROUND,15,15,538,404,0
GROUND,300,15,459,15,0
GROUND,135,15,894,15,0
GROUND,15,15,383,163,0
SPIKE,396,148,370,148,383,125.019,2
SPIKE,398,177,398,151,420.981,164,3
SPIKE,369,152,369,178,346.019,165,1
SPIKE,975,31,1001,31,988,53.981,0
SPIKE,950,30,976,30,963,52.981,0
SPIKE,923,30,949,30,936,52.981,0
SPIKE,895,30,921,30,908,52.981,0
SPIKE,868,29,894,29,881,51.981,0
SPIKE,843,30,869,30,856,52.981,0
SPIKE,815,30,841,30,828,52.981,0
SPIKE,788,30,814,30,801,52.981,0
SPIKE,762,31,788,31,775,53.981,0
SPIKE,735,30,761,30,748,52.981,0
SPIKE,711,29,737,29,724,51.981,0
SPIKE,684,30,710,30,697,52.981,0
SPIKE,658,30,684,30,671,52.981,0
SPIKE,632,30,658,30,645,52.981,0
SPIKE,606,30,632,30,619,52.981,0
SPIKE,580,31,606,31,593,53.981,0
SPIKE,554,31,580,31,567,53.981,0
SPIKE,531,30,531,56,508.019,43,1
SPIKE,531,31,557,31,544,53.981,0
