GROUND,90,15,921,386,3
GROUND,75,15,939,469,2
GROUND,90,15,916,667,3
GROUND,420,15,406,667,3
GROUND,15,30,600,374,3
GROUND,15,15,842,416,2
GROUND,15,30,934,335,4
GROUND,15,15,722,637,2
GROUND,15,30,722,579,4
GROUND,15,15,666,423,2
GROUND,15,15,639,524,2
GROUND,330,15,204,469,2
GROUND,15,30,570,347,3
GROUND,15,30,540,320,3
GROUND,60,15,465,305,3
GROUND,75,15,448,230,3
GROUND,150,15,777,106,4
GROUND,165,15,778,136,3
GROUND,165,15,777,76,3
GROUND,120,15,779,166,3
GROUND,120,15,779,46,3
GROUND,15,15,728,196,3
GROUND,15,15,831,196,3
GROUND,15,15,714,226,3
GROUND,15,15,846,226,3
GROUND,15,30,747,345,4
GROUND,15,45,410,365,3
GROUND,15,60,294,204,3
GROUND,15,15,333,307,3
GROUND,30,15,442,160,3
GROUND,60,15,253,48,3
GROUND,90,120,63,294,3
GROUND,15,30,119,110,4
GROUND,30,30,25,144,3
GROUND,15,15,70,159,3
GROUND,15,15,451,499,3
GROUND,15,30,302,514,3
GROUND,30,15,137,499,3
SAVEPOINT,10,10,943,493
SAVEPOINT,10,10,458,254
SAVEPOINT,10,10,255,72
SAVEPOINT,10,10,601,412
SAVEPOINT,10,10,30,492
SPIKE,920,390,946,390,933,412.981,0
SPIKE,908,365,934,365,921,387.981,0
SPIKE,934,365,960,365,947,387.981,0
SPIKE,830,429,856,429,843,451.981,0
SPIKE,911,291,937,291,924,313.981,0
SPIKE,931,290,957,290,944,312.981,0
SPIKE,707,631,733,631,720,653.981,0
SPIKE,699,609,725,609,712,631.981,0
SPIKE,719,609,745,609,732,631.981,0
SPIKE,699,534,725,534,712,556.981,0
SPIKE,719,534,745,534,732,556.981,0
SPIKE,666,453,640,453,653,430.019,2
SPIKE,684,449,658,449,671,426.019,2
SPIKE,688,470,662,470,675,447.019,2
SPIKE,659,477,633,477,646,454.019,2
SPIKE,668,495,642,495,655,472.019,2
SPIKE,640,553,614,553,627,530.019,2
SPIKE,660,559,634,559,647,536.019,2
SPIKE,637,579,611,579,624,556.019,2
SPIKE,490,233,516,233,503,255.981,0
SPIKE,548,300,522,300,535,277.019,2
SPIKE,700,240,726,240,713,262.981,0
SPIKE,833,239,859,239,846,261.981,0
SPIKE,661,152,661,178,638.019,165,1
SPIKE,615,124,615,150,592.019,137,1
SPIKE,613,63,613,89,590.019,76,1
SPIKE,659,37,659,63,636.019,50,1
SPIKE,898,61,898,35,920.981,48,3
SPIKE,940,88,940,62,962.981,75,3
SPIKE,940,149,940,123,962.981,136,3
SPIKE,899,177,899,151,921.981,164,3
SPIKE,732,397,758,397,745,419.981,0
SPIKE,720,376,746,376,733,398.981,0
SPIKE,744,375,770,375,757,397.981,0
SPIKE,724,301,750,301,737,323.981,0
SPIKE,744,300,770,300,757,322.981,0
SPIKE,734,294,760,294,747,316.981,0
SPIKE,728,273,754,273,741,295.981,0
SPIKE,748,276,774,276,761,298.981,0
SPIKE,741,240,767,240,754,262.981,0
SPIKE,756,252,782,252,769,274.981,0
SPIKE,758,191,784,191,771,213.981,0
SPIKE,766,220,792,220,779,242.981,0
SPIKE,407,295,407,321,384.019,308,1
SPIKE,318,295,318,321,295.019,308,1
SPIKE,346,319,346,293,368.981,306,3
SPIKE,320,321,346,321,333,343.981,0
SPIKE,345,293,319,293,332,270.019,2
SPIKE,374,217,374,243,351.019,230,1
SPIKE,281,264,307,264,294,286.981,0
SPIKE,306,146,280,146,293,123.019,2
SPIKE,308,173,308,147,330.981,160,3
SPIKE,316,185,316,159,338.981,172,3
SPIKE,304,192,304,166,326.981,179,3
SPIKE,455,145,429,145,442,122.019,2
SPIKE,412,173,438,173,425,195.981,0
SPIKE,444,173,470,173,457,195.981,0
SPIKE,414,150,414,176,391.019,163,1
SPIKE,224,37,198,37,211,14.019,2
SPIKE,308,36,282,36,295,13.019,2
SPIKE,122,399,122,425,99.019,412,1
SPIKE,115,412,141,412,128,434.981,0
SPIKE,77,421,51,421,64,398.019,2
SPIKE,56,401,56,427,33.019,414,1
SPIKE,426,320,452,320,439,342.981,0
SPIKE,453,320,479,320,466,342.981,0
SPIKE,483,320,509,320,496,342.981,0
SPIKE,528,349,554,349,541,371.981,0
SPIKE,559,376,585,376,572,398.981,0
SPIKE,105,159,131,159,118,181.981,0
SPIKE,95,140,121,140,108,162.981,0
SPIKE,115,140,141,140,128,162.981,0
SPIKE,96,66,122,66,109,88.981,0
SPIKE,117,65,143,65,130,87.981,0
SPIKE,312,653,286,653,299,630.019,2
SPIKE,317,483,343,483,330,505.981,0
SPIKE,347,482,373,482,360,504.981,0
SPIKE,379,483,405,483,392,505.981,0
SPIKE,411,483,437,483,424,505.981,0
SPIKE,171,484,197,484,184,506.981,0
SPIKE,201,484,227,484,214,506.981,0
SPIKE,231,484,257,484,244,506.981,0
SPIKE,258,484,284,484,271,506.981,0
ELEVATOR,219,129,400,3,4
ENEMY,898,413
SHOOTER,976,416
