GROUND,90,15,922,471,2
GROUND,120,150,949,271,3
GROUND,285,15,727,655,3
GROUND,135,255,534,385,3
GROUND,15,60,684,560,4
GROUND,15,60,684,217,4
GROUND,15,60,684,392,4
GROUND,15,15,384,608,3
GROUND,15,15,384,525,3
GROUND,15,15,384,439,3
GROUND,15,15,384,353,3
GROUND,15,15,384,263,3
GROUND,15,15,384,173,3
GROUND,45,15,714,142,3
GROUND,150,15,800,8,3
GROUND,15,15,733,38,3
GROUND,15,15,863,38,3
GROUND,15,15,716,68,3
GROUND,15,15,878,68,3
GROUND,15,15,799,38,4
GROUND,165,15,353,2,4
GROUND,195,15,351,32,3
GROUND,135,15,350,62,3
GROUND,60,15,259,288,4
GROUND,60,15,53,288,4
GROUND,75,15,270,318,3
GROUND,60,15,56,318,3
GROUND,75,15,270,258,3
GROUND,60,15,57,258,3
GROUND,45,15,68,348,3
GROUND,45,15,243,348,3
GROUND,45,15,69,228,3
GROUND,45,15,243,228,3
GROUND,600,15,702,700,0
GROUND,15,165,5,550,0
GROUND,15,105,1,92,0
GROUND,30,15,50,595,0
GROUND,15,15,35,663,0
SAVEPOINT,10,10,913,493
SAVEPOINT,10,10,38,619
SPIKE,399,370,399,396,376.019,383,1
SPIKE,399,396,399,422,376.019,409,1
SPIKE,379,383,379,409,356.019,396,1
SPIKE,381,370,381,396,358.019,383,1
SPIKE,379,398,379,424,356.019,411,1
SPIKE,358,384,358,410,335.019,397,1
SPIKE,399,564,399,590,376.019,577,1
SPIKE,399,539,399,565,376.019,552,1
SPIKE,377,552,377,578,354.019,565,1
SPIKE,385,566,385,592,362.019,579,1
SPIKE,384,538,384,564,361.019,551,1
SPIKE,358,554,358,580,335.019,567,1
SPIKE,399,220,399,246,376.019,233,1
SPIKE,399,189,399,215,376.019,202,1
SPIKE,380,205,380,231,357.019,218,1
SPIKE,384,223,384,249,361.019,236,1
SPIKE,382,189,382,215,359.019,202,1
SPIKE,364,207,364,233,341.019,220,1
SPIKE,956,410,982,410,969,432.981,0
SPIKE,981,469,955,469,968,446.019,2
SPIKE,705,504,705,530,682.019,517,1
SPIKE,704,587,704,613,681.019,600,1
SPIKE,704,547,704,573,681.019,560,1
SPIKE,703,419,703,445,680.019,432,1
SPIKE,703,341,703,367,680.019,354,1
SPIKE,703,381,703,407,680.019,394,1
SPIKE,703,245,703,271,680.019,258,1
SPIKE,703,164,703,190,680.019,177,1
SPIKE,703,204,703,230,680.019,217,1
SPIKE,771,53,797,53,784,75.981,0
SPIKE,800,53,826,53,813,75.981,0
SPIKE,786,75,812,75,799,97.981,0
SPIKE,546,46,546,20,568.981,33,3
SPIKE,484,73,484,47,506.981,60,3
SPIKE,218,50,218,76,195.019,63,1
SPIKE,158,20,158,46,135.019,33,1
SPIKE,228,214,202,214,215,191.019,2
SPIKE,110,214,84,214,97,191.019,2
SPIKE,84,361,110,361,97,383.981,0
SPIKE,201,360,227,360,214,382.981,0
ELEVATOR,156,149,622,3,4
