GROUND,510,30,509,32
GROUND,90,15,912,616
GROUND,30,120,681,572
GROUND,15,30,683,298
GROUND,195,15,807,253
GROUND,30,165,975,436
GROUND,75,15,537,254
SAVEPOINT,10,10,511,288
SPIKE,670,327,696,327,683,349.981,0
SPIKE,696,451,670,451,683,428.019,2
SPIKE,700,268,726,268,713,290.981,0
SPIKE,728,268,754,268,741,290.981,0
SPIKE,757,268,783,268,770,290.981,0
SPIKE,786,268,812,268,799,290.981,0
SPIKE,813,268,839,268,826,290.981,0
SPIKE,839,268,865,268,852,290.981,0
SPIKE,868,268,894,268,881,290.981,0
SPIKE,893,268,919,268,906,290.981,0
SPIKE,921,268,947,268,934,290.981,0
SPIKE,670,301,670,327,647.019,314,1
SPIKE,597,269,623,269,610,291.981,0
SPIKE,569,269,595,269,582,291.981,0
SPIKE,583,292,609,292,596,314.981,0
SPIKE,568,317,594,317,581,339.981,0
SPIKE,554,294,580,294,567,316.981,0
SPIKE,541,270,567,270,554,292.981,0
