GROUND,510,30,488,30,4
GROUND,15,315,13,375,3
GROUND,30,300,224,401,3
GROUND,15,15,410,160,2
GROUND,15,15,269,188,2
GROUND,15,15,364,193,2
GROUND,15,15,314,266,2
GROUND,15,15,313,356,2
GROUND,15,15,365,355,2
SAVEPOINT,10,10,224,83
SAVEPOINT,10,10,367,396
SPIKE,192,640,192,666,169.019,653,1
SPIKE,193,611,193,637,170.019,624,1
SPIKE,192,585,192,611,169.019,598,1
SPIKE,170,626,170,652,147.019,639,1
SPIKE,169,598,169,624,146.019,611,1
SPIKE,145,612,145,638,122.019,625,1
SPIKE,29,570,29,544,51.981,557,3
SPIKE,29,542,29,516,51.981,529,3
SPIKE,29,516,29,490,51.981,503,3
SPIKE,28,490,28,464,50.981,477,3
SPIKE,51,557,51,531,73.981,544,3
SPIKE,52,528,52,502,74.981,515,3
SPIKE,51,502,51,476,73.981,489,3
SPIKE,73,543,73,517,95.981,530,3
SPIKE,74,516,74,490,96.981,503,3
SPIKE,96,529,96,503,118.981,516,3
SPIKE,195,341,195,367,172.019,354,1
SPIKE,194,316,194,342,171.019,329,1
SPIKE,194,290,194,316,171.019,303,1
SPIKE,174,329,174,355,151.019,342,1
SPIKE,174,304,174,330,151.019,317,1
SPIKE,153,318,153,344,130.019,331,1
SPIKE,29,183,29,157,51.981,170,3
SPIKE,29,156,29,130,51.981,143,3
SPIKE,50,169,50,143,72.981,156,3
SPIKE,352,203,378,203,365,225.981,0
SPIKE,639,339,665,339,652,361.981,0
SPIKE,327,261,301,261,314,238.019,2
SPIKE,252,325,252,299,274.981,312,3
SPIKE,310,253,310,279,287.019,266,1
SPIKE,546,388,572,388,559,410.981,0
SPIKE,306,344,306,370,283.019,357,1
SPIKE,326,369,326,343,348.981,356,3
