GROUND,255,45,508,45,4
GROUND,135,135,118,136,1
GROUND,135,135,898,134,1
GROUND,45,30,298,120,4
GROUND,45,30,718,120,4
GROUND,15,30,268,180,4
GROUND,15,30,748,180,4
GROUND,15,15,358,105,4
GROUND,15,15,658,105,4
GROUND,90,60,87,331,1
GROUND,45,75,43,466,1
GROUND,105,60,948,329,1
GROUND,45,75,968,464,1
GROUND,15,60,9,601,1
GROUND,15,60,999,599,1
SPIKE,0,661,26,661,13,683.981,0
SPIKE,985,658,1011,658,998,680.981,0
SPIKE,30,534,56,534,43,556.981,0
SPIKE,60,533,86,533,73,555.981,0
SPIKE,953,530,979,530,966,552.981,0
SPIKE,927,529,953,529,940,551.981,0
SPIKE,148,389,174,389,161,411.981,0
SPIKE,119,390,145,390,132,412.981,0
SPIKE,88,389,114,389,101,411.981,0
SPIKE,845,388,871,388,858,410.981,0
SPIKE,872,389,898,389,885,411.981,0
SPIKE,898,389,924,389,911,411.981,0
SPIKE,225,270,251,270,238,292.981,0
SPIKE,198,271,224,271,211,293.981,0
SPIKE,170,271,196,271,183,293.981,0
SPIKE,763,268,789,268,776,290.981,0
SPIKE,789,268,815,268,802,290.981,0
SPIKE,817,268,843,268,830,290.981,0
SPIKE,252,210,278,210,265,232.981,0
SPIKE,736,209,762,209,749,231.981,0
SPIKE,282,149,308,149,295,171.981,0
SPIKE,313,150,339,150,326,172.981,0
SPIKE,677,150,703,150,690,172.981,0
SPIKE,706,149,732,149,719,171.981,0
SPIKE,343,120,369,120,356,142.981,0
SPIKE,645,119,671,119,658,141.981,0
SPIKE,374,90,400,90,387,112.981,0
SPIKE,605,89,631,89,618,111.981,0
SPIKE,403,89,429,89,416,111.981,0
SPIKE,432,89,458,89,445,111.981,0
SPIKE,460,90,486,90,473,112.981,0
SPIKE,490,90,516,90,503,112.981,0
SPIKE,518,89,544,89,531,111.981,0
SPIKE,546,88,572,88,559,110.981,0
SPIKE,577,87,603,87,590,109.981,0
SPIKE,631,86,657,86,644,108.981,0
SPIKE,46,527,72,527,59,549.981,0
SPIKE,16,527,42,527,29,549.981,0
SPIKE,941,525,967,525,954,547.981,0
SPIKE,966,526,992,526,979,548.981,0
SPIKE,389,112,415,112,402,134.981,0
SPIKE,378,134,404,134,391,156.981,0
SPIKE,370,157,396,157,383,179.981,0
SPIKE,361,180,387,180,374,202.981,0
SPIKE,417,112,443,112,430,134.981,0
SPIKE,404,134,430,134,417,156.981,0
SPIKE,391,157,417,157,404,179.981,0
SPIKE,382,182,408,182,395,204.981,0
SPIKE,392,200,418,200,405,222.981,0
SPIKE,368,200,394,200,381,222.981,0
SPIKE,381,221,407,221,394,243.981,0
SPIKE,406,221,432,221,419,243.981,0
SPIKE,394,242,420,242,407,264.981,0
SPIKE,560,107,586,107,573,129.981,0
SPIKE,590,107,616,107,603,129.981,0
SPIKE,573,128,599,128,586,150.981,0
SPIKE,584,151,610,151,597,173.981,0
SPIKE,593,173,619,173,606,195.981,0
SPIKE,583,194,609,194,596,216.981,0
SPIKE,598,129,624,129,611,151.981,0
SPIKE,608,150,634,150,621,172.981,0
SPIKE,620,172,646,172,633,194.981,0
SPIKE,608,196,634,196,621,218.981,0
SPIKE,595,221,621,221,608,243.981,0
SPIKE,569,221,595,221,582,243.981,0
SPIKE,421,243,447,243,434,265.981,0
SPIKE,409,265,435,265,422,287.981,0
SPIKE,433,265,459,265,446,287.981,0
SPIKE,580,245,606,245,593,267.981,0
SPIKE,555,245,581,245,568,267.981,0
SPIKE,568,267,594,267,581,289.981,0
SPIKE,544,265,570,265,557,287.981,0
SPIKE,447,113,473,113,460,135.981,0
SPIKE,479,111,505,111,492,133.981,0
SPIKE,507,113,533,113,520,135.981,0
SPIKE,534,111,560,111,547,133.981,0
SPIKE,472,108,446,108,459,85.019,2
SPIKE,502,107,476,107,489,84.019,2
SPIKE,531,107,505,107,518,84.019,2
SPIKE,559,107,533,107,546,84.019,2
SPIKE,447,103,473,103,460,125.981,0
SPIKE,479,102,505,102,492,124.981,0
SPIKE,506,103,532,103,519,125.981,0
SPIKE,535,104,561,104,548,126.981,0
